date,sitename,county,aqi,status
10-03-2024 21:00,Annan,Tainan City,82,Moderate
10-03-2024 20:00,Annan,Tainan City,85,Moderate
10-03-2024 19:00,Annan,Tainan City,84,Moderate
10-03-2024 18:00,Annan,Tainan City,84,Moderate
10-03-2024 17:00,Annan,Tainan City,83,Moderate
10-03-2024 16:00,Annan,Tainan City,84,Moderate
10-03-2024 15:00,Annan,Tainan City,84,Moderate
10-03-2024 14:00,Annan,Tainan City,85,Moderate
10-03-2024 13:00,Annan,Tainan City,86,Moderate
10-03-2024 12:00,Annan,Tainan City,86,Moderate
10-03-2024 11:00,Annan,Tainan City,90,Moderate
10-03-2024 10:00,Annan,Tainan City,92,Moderate
10-03-2024 09:00,Annan,Tainan City,94,Moderate
10-03-2024 08:00,Annan,Tainan City,95,Moderate
10-03-2024 07:00,Annan,Tainan City,93,Moderate
10-03-2024 06:00,Annan,Tainan City,92,Moderate
10-03-2024 05:00,Annan,Tainan City,92,Moderate
10-03-2024 04:00,Annan,Tainan City,90,Moderate
10-03-2024 03:00,Annan,Tainan City,90,Moderate
10-03-2024 02:00,Annan,Tainan City,90,Moderate
10-03-2024 01:00,Annan,Tainan City,90,Moderate
10-03-2024 00:00,Annan,Tainan City,93,Moderate
09-03-2024 23:00,Annan,Tainan City,92,Moderate
09-03-2024 22:00,Annan,Tainan City,93,Moderate
09-03-2024 21:00,Annan,Tainan City,92,Moderate
09-03-2024 20:00,Annan,Tainan City,89,Moderate
09-03-2024 19:00,Annan,Tainan City,88,Moderate
09-03-2024 18:00,Annan,Tainan City,85,Moderate
09-03-2024 17:00,Annan,Tainan City,86,Moderate
09-03-2024 16:00,Annan,Tainan City,89,Moderate
09-03-2024 15:00,Annan,Tainan City,92,Moderate
09-03-2024 14:00,Annan,Tainan City,94,Moderate
09-03-2024 13:00,Annan,Tainan City,87,Moderate
09-03-2024 12:00,Annan,Tainan City,84,Moderate
09-03-2024 11:00,Annan,Tainan City,79,Moderate
09-03-2024 10:00,Annan,Tainan City,76,Moderate
09-03-2024 09:00,Annan,Tainan City,79,Moderate
09-03-2024 08:00,Annan,Tainan City,78,Moderate
09-03-2024 07:00,Annan,Tainan City,80,Moderate
09-03-2024 06:00,Annan,Tainan City,81,Moderate
09-03-2024 05:00,Annan,Tainan City,83,Moderate
09-03-2024 04:00,Annan,Tainan City,87,Moderate
09-03-2024 03:00,Annan,Tainan City,89,Moderate
09-03-2024 02:00,Annan,Tainan City,95,Moderate
09-03-2024 01:00,Annan,Tainan City,98,Moderate
09-03-2024 00:00,Annan,Tainan City,96,Moderate
08-03-2024 23:00,Annan,Tainan City,98,Moderate
08-03-2024 22:00,Annan,Tainan City,100,Moderate
08-03-2024 21:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
08-03-2024 20:00,Annan,Tainan City,103,Unhealthy for Sensitive Groups
08-03-2024 19:00,Annan,Tainan City,100,Moderate
08-03-2024 18:00,Annan,Tainan City,98,Moderate
08-03-2024 17:00,Annan,Tainan City,92,Moderate
08-03-2024 16:00,Annan,Tainan City,84,Moderate
08-03-2024 15:00,Annan,Tainan City,80,Moderate
08-03-2024 14:00,Annan,Tainan City,76,Moderate
08-03-2024 13:00,Annan,Tainan City,71,Moderate
08-03-2024 12:00,Annan,Tainan City,72,Moderate
08-03-2024 11:00,Annan,Tainan City,69,Moderate
08-03-2024 10:00,Annan,Tainan City,66,Moderate
08-03-2024 09:00,Annan,Tainan City,67,Moderate
08-03-2024 08:00,Annan,Tainan City,67,Moderate
08-03-2024 07:00,Annan,Tainan City,67,Moderate
08-03-2024 06:00,Annan,Tainan City,65,Moderate
08-03-2024 05:00,Annan,Tainan City,66,Moderate
08-03-2024 04:00,Annan,Tainan City,67,Moderate
08-03-2024 03:00,Annan,Tainan City,71,Moderate
08-03-2024 02:00,Annan,Tainan City,74,Moderate
08-03-2024 01:00,Annan,Tainan City,76,Moderate
08-03-2024 00:00,Annan,Tainan City,77,Moderate
07-03-2024 23:00,Annan,Tainan City,78,Moderate
07-03-2024 22:00,Annan,Tainan City,80,Moderate
07-03-2024 21:00,Annan,Tainan City,81,Moderate
07-03-2024 20:00,Annan,Tainan City,78,Moderate
07-03-2024 19:00,Annan,Tainan City,74,Moderate
07-03-2024 18:00,Annan,Tainan City,71,Moderate
07-03-2024 17:00,Annan,Tainan City,66,Moderate
07-03-2024 16:00,Annan,Tainan City,62,Moderate
07-03-2024 15:00,Annan,Tainan City,60,Moderate
07-03-2024 14:00,Annan,Tainan City,58,Moderate
07-03-2024 13:00,Annan,Tainan City,55,Moderate
07-03-2024 12:00,Annan,Tainan City,53,Moderate
07-03-2024 11:00,Annan,Tainan City,56,Moderate
07-03-2024 10:00,Annan,Tainan City,54,Moderate
07-03-2024 09:00,Annan,Tainan City,55,Moderate
07-03-2024 08:00,Annan,Tainan City,53,Moderate
07-03-2024 07:00,Annan,Tainan City,48,Good
07-03-2024 06:00,Annan,Tainan City,48,Good
07-03-2024 05:00,Annan,Tainan City,49,Good
07-03-2024 04:00,Annan,Tainan City,52,Moderate
07-03-2024 03:00,Annan,Tainan City,57,Moderate
07-03-2024 02:00,Annan,Tainan City,61,Moderate
07-03-2024 01:00,Annan,Tainan City,62,Moderate
07-03-2024 00:00,Annan,Tainan City,63,Moderate
06-03-2024 23:00,Annan,Tainan City,60,Moderate
06-03-2024 22:00,Annan,Tainan City,59,Moderate
06-03-2024 21:00,Annan,Tainan City,60,Moderate
06-03-2024 20:00,Annan,Tainan City,62,Moderate
06-03-2024 19:00,Annan,Tainan City,65,Moderate
06-03-2024 18:00,Annan,Tainan City,66,Moderate
06-03-2024 17:00,Annan,Tainan City,64,Moderate
06-03-2024 16:00,Annan,Tainan City,63,Moderate
06-03-2024 15:00,Annan,Tainan City,62,Moderate
06-03-2024 14:00,Annan,Tainan City,61,Moderate
06-03-2024 13:00,Annan,Tainan City,65,Moderate
06-03-2024 12:00,Annan,Tainan City,68,Moderate
06-03-2024 11:00,Annan,Tainan City,76,Moderate
06-03-2024 10:00,Annan,Tainan City,79,Moderate
06-03-2024 09:00,Annan,Tainan City,80,Moderate
06-03-2024 08:00,Annan,Tainan City,81,Moderate
06-03-2024 07:00,Annan,Tainan City,74,Moderate
06-03-2024 06:00,Annan,Tainan City,72,Moderate
06-03-2024 05:00,Annan,Tainan City,73,Moderate
06-03-2024 04:00,Annan,Tainan City,72,Moderate
06-03-2024 03:00,Annan,Tainan City,74,Moderate
06-03-2024 02:00,Annan,Tainan City,73,Moderate
06-03-2024 01:00,Annan,Tainan City,68,Moderate
06-03-2024 00:00,Annan,Tainan City,67,Moderate
05-03-2024 23:00,Annan,Tainan City,65,Moderate
05-03-2024 22:00,Annan,Tainan City,63,Moderate
05-03-2024 21:00,Annan,Tainan City,63,Moderate
05-03-2024 20:00,Annan,Tainan City,60,Moderate
05-03-2024 19:00,Annan,Tainan City,57,Moderate
05-03-2024 18:00,Annan,Tainan City,57,Moderate
05-03-2024 17:00,Annan,Tainan City,56,Moderate
05-03-2024 16:00,Annan,Tainan City,57,Moderate
05-03-2024 15:00,Annan,Tainan City,56,Moderate
05-03-2024 14:00,Annan,Tainan City,53,Moderate
05-03-2024 13:00,Annan,Tainan City,51,Moderate
05-03-2024 12:00,Annan,Tainan City,46,Good
05-03-2024 11:00,Annan,Tainan City,47,Good
05-03-2024 10:00,Annan,Tainan City,47,Good
05-03-2024 09:00,Annan,Tainan City,45,Good
05-03-2024 08:00,Annan,Tainan City,44,Good
05-03-2024 07:00,Annan,Tainan City,41,Good
05-03-2024 06:00,Annan,Tainan City,39,Good
05-03-2024 05:00,Annan,Tainan City,42,Good
05-03-2024 04:00,Annan,Tainan City,42,Good
05-03-2024 03:00,Annan,Tainan City,41,Good
05-03-2024 02:00,Annan,Tainan City,39,Good
05-03-2024 01:00,Annan,Tainan City,36,Good
05-03-2024 00:00,Annan,Tainan City,37,Good
04-03-2024 23:00,Annan,Tainan City,40,Good
04-03-2024 22:00,Annan,Tainan City,43,Good
04-03-2024 21:00,Annan,Tainan City,47,Good
04-03-2024 20:00,Annan,Tainan City,56,Moderate
04-03-2024 19:00,Annan,Tainan City,65,Moderate
04-03-2024 18:00,Annan,Tainan City,71,Moderate
04-03-2024 17:00,Annan,Tainan City,74,Moderate
04-03-2024 16:00,Annan,Tainan City,77,Moderate
04-03-2024 15:00,Annan,Tainan City,75,Moderate
04-03-2024 14:00,Annan,Tainan City,79,Moderate
04-03-2024 13:00,Annan,Tainan City,87,Moderate
04-03-2024 12:00,Annan,Tainan City,93,Moderate
04-03-2024 11:00,Annan,Tainan City,104,Unhealthy for Sensitive Groups
04-03-2024 10:00,Annan,Tainan City,110,Unhealthy for Sensitive Groups
04-03-2024 09:00,Annan,Tainan City,109,Unhealthy for Sensitive Groups
04-03-2024 08:00,Annan,Tainan City,103,Unhealthy for Sensitive Groups
04-03-2024 07:00,Annan,Tainan City,95,Moderate
04-03-2024 06:00,Annan,Tainan City,90,Moderate
04-03-2024 05:00,Annan,Tainan City,88,Moderate
04-03-2024 04:00,Annan,Tainan City,86,Moderate
04-03-2024 03:00,Annan,Tainan City,84,Moderate
04-03-2024 02:00,Annan,Tainan City,80,Moderate
04-03-2024 01:00,Annan,Tainan City,75,Moderate
04-03-2024 00:00,Annan,Tainan City,70,Moderate
03-03-2024 23:00,Annan,Tainan City,64,Moderate
03-03-2024 22:00,Annan,Tainan City,61,Moderate
03-03-2024 21:00,Annan,Tainan City,57,Moderate
03-03-2024 20:00,Annan,Tainan City,58,Moderate
03-03-2024 19:00,Annan,Tainan City,58,Moderate
03-03-2024 18:00,Annan,Tainan City,54,Moderate
03-03-2024 17:00,Annan,Tainan City,51,Moderate
03-03-2024 16:00,Annan,Tainan City,47,Good
03-03-2024 15:00,Annan,Tainan City,45,Good
03-03-2024 14:00,Annan,Tainan City,48,Good
03-03-2024 13:00,Annan,Tainan City,49,Good
03-03-2024 12:00,Annan,Tainan City,52,Moderate
03-03-2024 11:00,Annan,Tainan City,52,Moderate
03-03-2024 10:00,Annan,Tainan City,54,Moderate
03-03-2024 09:00,Annan,Tainan City,58,Moderate
03-03-2024 08:00,Annan,Tainan City,60,Moderate
03-03-2024 07:00,Annan,Tainan City,62,Moderate
03-03-2024 06:00,Annan,Tainan City,61,Moderate
03-03-2024 05:00,Annan,Tainan City,61,Moderate
03-03-2024 04:00,Annan,Tainan City,64,Moderate
03-03-2024 03:00,Annan,Tainan City,62,Moderate
03-03-2024 02:00,Annan,Tainan City,62,Moderate
03-03-2024 01:00,Annan,Tainan City,61,Moderate
03-03-2024 00:00,Annan,Tainan City,58,Moderate
02-03-2024 23:00,Annan,Tainan City,57,Moderate
02-03-2024 22:00,Annan,Tainan City,53,Moderate
02-03-2024 21:00,Annan,Tainan City,51,Moderate
02-03-2024 20:00,Annan,Tainan City,44,Good
02-03-2024 19:00,Annan,Tainan City,42,Good
02-03-2024 18:00,Annan,Tainan City,42,Good
02-03-2024 17:00,Annan,Tainan City,39,Good
02-03-2024 16:00,Annan,Tainan City,38,Good
02-03-2024 15:00,Annan,Tainan City,36,Good
02-03-2024 14:00,Annan,Tainan City,34,Good
02-03-2024 13:00,Annan,Tainan City,34,Good
02-03-2024 12:00,Annan,Tainan City,35,Good
02-03-2024 11:00,Annan,Tainan City,36,Good
02-03-2024 10:00,Annan,Tainan City,35,Good
02-03-2024 09:00,Annan,Tainan City,34,Good
02-03-2024 08:00,Annan,Tainan City,32,Good
02-03-2024 07:00,Annan,Tainan City,31,Good
02-03-2024 06:00,Annan,Tainan City,34,Good
02-03-2024 05:00,Annan,Tainan City,36,Good
02-03-2024 04:00,Annan,Tainan City,37,Good
02-03-2024 03:00,Annan,Tainan City,41,Good
02-03-2024 02:00,Annan,Tainan City,43,Good
02-03-2024 01:00,Annan,Tainan City,41,Good
02-03-2024 00:00,Annan,Tainan City,42,Good
01-03-2024 23:00,Annan,Tainan City,39,Good
01-03-2024 22:00,Annan,Tainan City,40,Good
01-03-2024 21:00,Annan,Tainan City,45,Good
01-03-2024 20:00,Annan,Tainan City,52,Moderate
01-03-2024 19:00,Annan,Tainan City,58,Moderate
01-03-2024 18:00,Annan,Tainan City,66,Moderate
01-03-2024 17:00,Annan,Tainan City,69,Moderate
01-03-2024 16:00,Annan,Tainan City,71,Moderate
01-03-2024 15:00,Annan,Tainan City,71,Moderate
01-03-2024 14:00,Annan,Tainan City,67,Moderate
01-03-2024 13:00,Annan,Tainan City,62,Moderate
01-03-2024 12:00,Annan,Tainan City,58,Moderate
01-03-2024 11:00,Annan,Tainan City,58,Moderate
01-03-2024 10:00,Annan,Tainan City,56,Moderate
01-03-2024 09:00,Annan,Tainan City,56,Moderate
01-03-2024 08:00,Annan,Tainan City,51,Moderate
01-03-2024 07:00,Annan,Tainan City,51,Moderate
01-03-2024 06:00,Annan,Tainan City,53,Moderate
01-03-2024 05:00,Annan,Tainan City,51,Moderate
01-03-2024 04:00,Annan,Tainan City,53,Moderate
01-03-2024 03:00,Annan,Tainan City,57,Moderate
01-03-2024 02:00,Annan,Tainan City,64,Moderate
01-03-2024 01:00,Annan,Tainan City,75,Moderate
01-03-2024 00:00,Annan,Tainan City,83,Moderate
29-02-2024 23:00,Annan,Tainan City,85,Moderate
29-02-2024 22:00,Annan,Tainan City,84,Moderate
29-02-2024 21:00,Annan,Tainan City,78,Moderate
29-02-2024 20:00,Annan,Tainan City,77,Moderate
29-02-2024 19:00,Annan,Tainan City,77,Moderate
29-02-2024 18:00,Annan,Tainan City,74,Moderate
29-02-2024 17:00,Annan,Tainan City,76,Moderate
29-02-2024 16:00,Annan,Tainan City,81,Moderate
29-02-2024 15:00,Annan,Tainan City,86,Moderate
29-02-2024 14:00,Annan,Tainan City,95,Moderate
29-02-2024 13:00,Annan,Tainan City,103,Unhealthy for Sensitive Groups
29-02-2024 12:00,Annan,Tainan City,115,Unhealthy for Sensitive Groups
29-02-2024 11:00,Annan,Tainan City,130,Unhealthy for Sensitive Groups
29-02-2024 10:00,Annan,Tainan City,138,Unhealthy for Sensitive Groups
29-02-2024 09:00,Annan,Tainan City,139,Unhealthy for Sensitive Groups
29-02-2024 08:00,Annan,Tainan City,132,Unhealthy for Sensitive Groups
29-02-2024 07:00,Annan,Tainan City,118,Unhealthy for Sensitive Groups
29-02-2024 06:00,Annan,Tainan City,107,Unhealthy for Sensitive Groups
29-02-2024 05:00,Annan,Tainan City,98,Moderate
29-02-2024 04:00,Annan,Tainan City,89,Moderate
29-02-2024 03:00,Annan,Tainan City,81,Moderate
29-02-2024 02:00,Annan,Tainan City,76,Moderate
29-02-2024 01:00,Annan,Tainan City,70,Moderate
29-02-2024 00:00,Annan,Tainan City,68,Moderate
28-02-2024 23:00,Annan,Tainan City,68,Moderate
28-02-2024 22:00,Annan,Tainan City,67,Moderate
28-02-2024 21:00,Annan,Tainan City,68,Moderate
28-02-2024 20:00,Annan,Tainan City,65,Moderate
28-02-2024 19:00,Annan,Tainan City,61,Moderate
28-02-2024 18:00,Annan,Tainan City,59,Moderate
28-02-2024 17:00,Annan,Tainan City,59,Moderate
28-02-2024 16:00,Annan,Tainan City,59,Moderate
28-02-2024 15:00,Annan,Tainan City,64,Moderate
28-02-2024 14:00,Annan,Tainan City,67,Moderate
28-02-2024 13:00,Annan,Tainan City,75,Moderate
28-02-2024 12:00,Annan,Tainan City,81,Moderate
28-02-2024 11:00,Annan,Tainan City,84,Moderate
28-02-2024 10:00,Annan,Tainan City,84,Moderate
28-02-2024 09:00,Annan,Tainan City,79,Moderate
28-02-2024 08:00,Annan,Tainan City,77,Moderate
28-02-2024 07:00,Annan,Tainan City,75,Moderate
28-02-2024 06:00,Annan,Tainan City,73,Moderate
28-02-2024 05:00,Annan,Tainan City,72,Moderate
28-02-2024 04:00,Annan,Tainan City,70,Moderate
28-02-2024 03:00,Annan,Tainan City,67,Moderate
28-02-2024 02:00,Annan,Tainan City,67,Moderate
28-02-2024 01:00,Annan,Tainan City,65,Moderate
28-02-2024 00:00,Annan,Tainan City,63,Moderate
27-02-2024 23:00,Annan,Tainan City,62,Moderate
27-02-2024 22:00,Annan,Tainan City,61,Moderate
27-02-2024 21:00,Annan,Tainan City,58,Moderate
27-02-2024 20:00,Annan,Tainan City,57,Moderate
27-02-2024 19:00,Annan,Tainan City,56,Moderate
27-02-2024 18:00,Annan,Tainan City,54,Moderate
27-02-2024 17:00,Annan,Tainan City,53,Moderate
27-02-2024 16:00,Annan,Tainan City,51,Moderate
27-02-2024 15:00,Annan,Tainan City,45,Good
27-02-2024 14:00,Annan,Tainan City,43,Good
27-02-2024 13:00,Annan,Tainan City,44,Good
27-02-2024 12:00,Annan,Tainan City,46,Good
27-02-2024 11:00,Annan,Tainan City,49,Good
27-02-2024 10:00,Annan,Tainan City,51,Moderate
27-02-2024 09:00,Annan,Tainan City,54,Moderate
27-02-2024 08:00,Annan,Tainan City,55,Moderate
27-02-2024 07:00,Annan,Tainan City,57,Moderate
27-02-2024 06:00,Annan,Tainan City,59,Moderate
27-02-2024 05:00,Annan,Tainan City,61,Moderate
27-02-2024 04:00,Annan,Tainan City,64,Moderate
27-02-2024 03:00,Annan,Tainan City,68,Moderate
27-02-2024 02:00,Annan,Tainan City,71,Moderate
27-02-2024 01:00,Annan,Tainan City,73,Moderate
27-02-2024 00:00,Annan,Tainan City,73,Moderate
26-02-2024 23:00,Annan,Tainan City,75,Moderate
26-02-2024 22:00,Annan,Tainan City,76,Moderate
26-02-2024 21:00,Annan,Tainan City,75,Moderate
26-02-2024 20:00,Annan,Tainan City,77,Moderate
26-02-2024 19:00,Annan,Tainan City,76,Moderate
26-02-2024 18:00,Annan,Tainan City,74,Moderate
26-02-2024 17:00,Annan,Tainan City,72,Moderate
26-02-2024 16:00,Annan,Tainan City,71,Moderate
26-02-2024 15:00,Annan,Tainan City,69,Moderate
26-02-2024 14:00,Annan,Tainan City,63,Moderate
26-02-2024 13:00,Annan,Tainan City,61,Moderate
26-02-2024 12:00,Annan,Tainan City,61,Moderate
26-02-2024 11:00,Annan,Tainan City,59,Moderate
26-02-2024 10:00,Annan,Tainan City,58,Moderate
26-02-2024 09:00,Annan,Tainan City,57,Moderate
26-02-2024 08:00,Annan,Tainan City,58,Moderate
26-02-2024 07:00,Annan,Tainan City,59,Moderate
26-02-2024 06:00,Annan,Tainan City,56,Moderate
26-02-2024 05:00,Annan,Tainan City,57,Moderate
26-02-2024 04:00,Annan,Tainan City,54,Moderate
26-02-2024 03:00,Annan,Tainan City,52,Moderate
26-02-2024 02:00,Annan,Tainan City,49,Good
26-02-2024 01:00,Annan,Tainan City,45,Good
26-02-2024 00:00,Annan,Tainan City,44,Good
25-02-2024 23:00,Annan,Tainan City,45,Good
25-02-2024 22:00,Annan,Tainan City,42,Good
25-02-2024 21:00,Annan,Tainan City,42,Good
25-02-2024 20:00,Annan,Tainan City,43,Good
25-02-2024 19:00,Annan,Tainan City,46,Good
25-02-2024 18:00,Annan,Tainan City,47,Good
25-02-2024 17:00,Annan,Tainan City,51,Moderate
25-02-2024 16:00,Annan,Tainan City,54,Moderate
25-02-2024 15:00,Annan,Tainan City,56,Moderate
25-02-2024 14:00,Annan,Tainan City,57,Moderate
25-02-2024 13:00,Annan,Tainan City,59,Moderate
25-02-2024 12:00,Annan,Tainan City,62,Moderate
25-02-2024 11:00,Annan,Tainan City,65,Moderate
25-02-2024 10:00,Annan,Tainan City,70,Moderate
25-02-2024 09:00,Annan,Tainan City,68,Moderate
25-02-2024 08:00,Annan,Tainan City,68,Moderate
25-02-2024 07:00,Annan,Tainan City,68,Moderate
25-02-2024 06:00,Annan,Tainan City,69,Moderate
25-02-2024 05:00,Annan,Tainan City,69,Moderate
25-02-2024 04:00,Annan,Tainan City,68,Moderate
25-02-2024 03:00,Annan,Tainan City,67,Moderate
25-02-2024 02:00,Annan,Tainan City,65,Moderate
25-02-2024 01:00,Annan,Tainan City,63,Moderate
25-02-2024 00:00,Annan,Tainan City,61,Moderate
24-02-2024 23:00,Annan,Tainan City,61,Moderate
24-02-2024 22:00,Annan,Tainan City,60,Moderate
24-02-2024 21:00,Annan,Tainan City,63,Moderate
24-02-2024 20:00,Annan,Tainan City,61,Moderate
24-02-2024 19:00,Annan,Tainan City,57,Moderate
24-02-2024 18:00,Annan,Tainan City,56,Moderate
24-02-2024 17:00,Annan,Tainan City,54,Moderate
24-02-2024 16:00,Annan,Tainan City,51,Moderate
24-02-2024 15:00,Annan,Tainan City,53,Moderate
24-02-2024 14:00,Annan,Tainan City,57,Moderate
24-02-2024 13:00,Annan,Tainan City,60,Moderate
24-02-2024 12:00,Annan,Tainan City,61,Moderate
24-02-2024 11:00,Annan,Tainan City,60,Moderate
24-02-2024 10:00,Annan,Tainan City,57,Moderate
24-02-2024 09:00,Annan,Tainan City,52,Moderate
24-02-2024 08:00,Annan,Tainan City,49,Good
24-02-2024 07:00,Annan,Tainan City,44,Good
24-02-2024 06:00,Annan,Tainan City,45,Good
24-02-2024 05:00,Annan,Tainan City,46,Good
24-02-2024 04:00,Annan,Tainan City,47,Good
24-02-2024 03:00,Annan,Tainan City,52,Moderate
24-02-2024 02:00,Annan,Tainan City,52,Moderate
24-02-2024 01:00,Annan,Tainan City,51,Moderate
24-02-2024 00:00,Annan,Tainan City,52,Moderate
23-02-2024 23:00,Annan,Tainan City,52,Moderate
23-02-2024 22:00,Annan,Tainan City,58,Moderate
23-02-2024 21:00,Annan,Tainan City,62,Moderate
23-02-2024 20:00,Annan,Tainan City,67,Moderate
23-02-2024 19:00,Annan,Tainan City,73,Moderate
23-02-2024 18:00,Annan,Tainan City,76,Moderate
23-02-2024 17:00,Annan,Tainan City,79,Moderate
23-02-2024 16:00,Annan,Tainan City,86,Moderate
23-02-2024 15:00,Annan,Tainan City,85,Moderate
23-02-2024 14:00,Annan,Tainan City,82,Moderate
23-02-2024 13:00,Annan,Tainan City,73,Moderate
23-02-2024 12:00,Annan,Tainan City,59,Moderate
23-02-2024 11:00,Annan,Tainan City,61,Moderate
23-02-2024 10:00,Annan,Tainan City,60,Moderate
23-02-2024 09:00,Annan,Tainan City,59,Moderate
23-02-2024 08:00,Annan,Tainan City,57,Moderate
23-02-2024 07:00,Annan,Tainan City,55,Moderate
23-02-2024 06:00,Annan,Tainan City,53,Moderate
23-02-2024 05:00,Annan,Tainan City,52,Moderate
23-02-2024 04:00,Annan,Tainan City,51,Moderate
23-02-2024 03:00,Annan,Tainan City,47,Good
23-02-2024 02:00,Annan,Tainan City,47,Good
23-02-2024 01:00,Annan,Tainan City,49,Good
23-02-2024 00:00,Annan,Tainan City,47,Good
22-02-2024 23:00,Annan,Tainan City,52,Moderate
22-02-2024 22:00,Annan,Tainan City,55,Moderate
22-02-2024 21:00,Annan,Tainan City,56,Moderate
22-02-2024 20:00,Annan,Tainan City,57,Moderate
22-02-2024 19:00,Annan,Tainan City,55,Moderate
22-02-2024 18:00,Annan,Tainan City,52,Moderate
22-02-2024 17:00,Annan,Tainan City,51,Moderate
22-02-2024 16:00,Annan,Tainan City,49,Good
22-02-2024 15:00,Annan,Tainan City,45,Good
22-02-2024 14:00,Annan,Tainan City,44,Good
22-02-2024 13:00,Annan,Tainan City,44,Good
22-02-2024 12:00,Annan,Tainan City,48,Good
22-02-2024 11:00,Annan,Tainan City,53,Moderate
22-02-2024 10:00,Annan,Tainan City,55,Moderate
22-02-2024 09:00,Annan,Tainan City,56,Moderate
22-02-2024 08:00,Annan,Tainan City,55,Moderate
22-02-2024 07:00,Annan,Tainan City,48,Good
22-02-2024 06:00,Annan,Tainan City,49,Good
22-02-2024 05:00,Annan,Tainan City,49,Good
22-02-2024 04:00,Annan,Tainan City,49,Good
22-02-2024 03:00,Annan,Tainan City,52,Moderate
22-02-2024 02:00,Annan,Tainan City,50,Good
22-02-2024 01:00,Annan,Tainan City,50,Good
22-02-2024 00:00,Annan,Tainan City,52,Moderate
21-02-2024 23:00,Annan,Tainan City,51,Moderate
